cafe_name,clinic_name,positive,neutral,negative
수원 망포맘,성빈센트,0,1,0
수원 망포맘,센트럴아동병원,1,0,0
수원 망포맘,아주대,1,1,0
수원 망포맘,압구정스마일치과,1,0,0
수원 망포맘,우리마을치과,0,1,0
수원 망포맘,처음 말씀하신 곳 (본문에서 언급된 '우리마을치과' 혹은 '서울예인치과' 외의 다른 치과로 추정),0,0,1
수원 망포맘,키즈엔젤치과,1,0,0
수원 망포맘,포레스퀘어 2층 치과,1,0,0
수원 망포맘,한림대,0,1,0
수원 망포맘,황진순 성장클리닉,0,1,0
수원 아이파크시티맘,광교호수구강내과 소아치과의원,1,0,0
수원 아이파크시티맘,서울 삼@치과,0,1,0
수원 아이파크시티맘,자연애친과,1,0,0
수원맘스토리♥영통 권선 장안 팔달 광교맘카페-동탄 오산 화성,레이ㅋ,0,1,0
수원맘스토리♥영통 권선 장안 팔달 광교맘카페-동탄 오산 화성,연세요,0,1,0
수원여대 치위생과,메타폴리스치과,0,1,0
수원여대 치위생과,코코치과,0,1,0
스마트부자클럽,네오펙트,0,1,0
스마트부자클럽,투디치과,0,1,0
시흥 배곧신도시 총연합회,길병원,1,0,0
시흥 배곧신도시 총연합회,동탄 단국대,0,0,1
시흥 배곧신도시 총연합회,한림,1,0,0
신동탄 반월맘 모여라!,경승현치과 교정과 치과의원,1,0,0
신동탄 반월맘 모여라!,연세윤손치과,1,0,0
"십자인대 및 무릎환자(연골판,관절연골,관절염)치료/재활 모임",ㅅㅅㅇ 교수님,1,0,0
"십자인대 및 무릎환자(연골판,관절연골,관절염)치료/재활 모임",뉴민병원,1,0,0
"십자인대 및 무릎환자(연골판,관절연골,관절염)치료/재활 모임",뉴민병원 ㅁㅂㅎ,0,1,0
"십자인대 및 무릎환자(연골판,관절연골,관절염)치료/재활 모임",한림대 동탄 ㅈㅈㄷ 교수님,0,1,0
아반강고 힐링카페 아픈 반려 강아지와 고양이를 위한 힐링카페,ㅃㄷ병원,1,0,0
아반강고 힐링카페 아픈 반려 강아지와 고양이를 위한 힐링카페,ㅃㄹ동물병원,1,0,0
안녕 서울,2동탄 치과,0,1,0
안녕 서울,더새로운 동탄2치과,1,0,0
안녕 서울,더새로운치과,10,19,0
안녕 서울,동탄목동어린이치과,0,1,0
안녕 서울,동탄목동치과,0,1,0
안녕 서울,동탄호수공원치과,0,3,0
안녕 서울,송동치과,0,2,0
안평맘 ♥ 평택 안성 1위 맘카페-평택맘 안성맘 고덕맘 오산맘,ㅍㄹ치과,1,0,0
안평맘 ♥ 평택 안성 1위 맘카페-평택맘 안성맘 고덕맘 오산맘,동탄 온가족치과,1,0,0
안평맘 ♥ 평택 안성 1위 맘카페-평택맘 안성맘 고덕맘 오산맘,아이끌림,0,1,0
안평맘 ♥ 평택 안성 1위 맘카페-평택맘 안성맘 고덕맘 오산맘,연세윤손치과,1,0,0
안평맘 ♥ 평택 안성 1위 맘카페-평택맘 안성맘 고덕맘 오산맘,온가족치과,1,0,0
안평맘 ♥ 평택 안성 1위 맘카페-평택맘 안성맘 고덕맘 오산맘,하나로마트 안 치과,1,0,0
양산지구 입주자카페,한림대학교동탄성심병원,0,1,0
양심치과 정보 한눈에 보기,동탄 목동 치과,1,3,0
양심치과 정보 한눈에 보기,동탄 어린이치과,1,0,0
양심치과 정보 한눈에 보기,동탄산척동치과,0,1,0
양심치과 정보 한눈에 보기,동탄신도시치과,1,0,0
양심치과 정보 한눈에 보기,동탄어린이치과,1,0,0
에브리뷰핏 - 세상의모든 리뷰&커뮤니티 카페,연세 ㅇ손치과,2,0,0
에브리뷰핏 - 세상의모든 리뷰&커뮤니티 카페,플란,1,0,0
에브리뷰핏 - 세상의모든 리뷰&커뮤니티 카페,플란치과,2,0,0
에코짐ecogym,메가젠 임플란트 경기지점,0,1,0
에코짐ecogym,서울라미플란트치과교정과치과의원,0,1,0
에코짐ecogym,연세 윤손 치과의원,0,1,0
에코짐ecogym,채움치과의원 동탄,0,1,0
오산 롯데캐슬 스카이파크 (실 입주자 커뮤니티),코코교정치과,0,1,0
오산 롯데캐슬 스카이파크 (실 입주자 커뮤니티),코코치과,0,1,0
오산 세교맘들의 동행,D에스치과,1,0,0
오산 세교맘들의 동행,ds치과,0,1,0
오산 세교맘들의 동행,동탄연세바로치과,1,0,0
오산 세교맘들의 동행,동탄한림대 치과,0,1,0
오산 세교맘들의 동행,디s치과,0,1,0
오산 세교맘들의 동행,디에스,1,0,0
오산 세교맘들의 동행,메트로,1,0,0
오산 세교맘들의 동행,서울☆오름치과,1,0,0
오산 세교맘들의 동행,연세바로치과,1,0,0
오산 세교맘들의 동행,유림치과,0,1,0
오산 세교맘들의 동행,이젤치과,1,0,0
오산 세교맘들의 동행,중ㅇ치과,1,0,0
오산 세교맘들의 동행,한림대,0,1,0
오산 유림치과병원,오산 유림치과병원,0,1,0
오산 유림치과병원,유림치과병원,0,1,0
오산맘들의 스토리(오맘스),동탄 경승현,1,0,0
오산맘들의 스토리(오맘스),이젤,0,1,0
오큐소프트 카페,수원치과,0,1,0
"올댓리햅/재활,물리치료,작업치료/정보공유;운동,치료,채용,교육",한림대학교동탄성심병원,0,3,0
완정 사랑 이야기,동탄하나로치과의원,0,1,0
완정 사랑 이야기,채움치과의원,0,1,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,ㅇㄷㅇㅊㄱ,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,ㅍㄹ치과,4,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,ㅍㄹ치과 동탄점,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,가이치과,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,강남 원데이,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,경ㅅㅎ치과,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,경승현교정과 치과의원,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,경승현교정과치과의원,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,경승현치과,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,기흥 바른스마일교정치과,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,디유치과,4,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,바른스마일교정치과,2,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,바른스마일치과,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,서울위더스치과,2,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,서울유치과,0,1,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,연세윤손치과,3,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,윤손 치과,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,탑치과,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,플란지과,1,0,0
용광맘(용인맘 광교맘 수원맘 수지맘 분당맘 판교 동탄맘 안성맘,플란치과,1,0,0
용인 한보라마을,당신을 위한 치과,1,0,0
용인 한보라마을,동탄하나로치과,1,0,0
용인 한보라마을,베일*치과,1,0,0
용인 한보라마을,서울라미플란트치과교정과치과의원,0,1,0
용인 한보라마을,통탄치과,0,1,0
용인맘 모여라♥1위 맘카페-광교맘 분당맘 수지맘 기흥맘 처인맘,기흥서울치과,1,0,0
용인맘 모여라♥1위 맘카페-광교맘 분당맘 수지맘 기흥맘 처인맘,영통주니어치과,1,0,0
용인맘 모여라♥1위 맘카페-광교맘 분당맘 수지맘 기흥맘 처인맘,용인쥬니어치과의원,1,0,0
인생 유통기한 변경 유튜브 커뮤니티,서울포인트치과,0,4,0
인생 하프타임,동탄센트럴치과,14,2,0
인천맘 부평맘 톡톡 (부평 부개 삼산 산곡 청천 갈산 ),동탄센트럴치과,9,3,0
인천맘 부평맘 톡톡 (부평 부개 삼산 산곡 청천 갈산 ),연세윤손치과,1,0,0
인천맘 쏙 (인천 부평 계양 작전 서구 청라),동탄ㅅㅌㄹ,1,1,0
인천맘 쏙 (인천 부평 계양 작전 서구 청라),동탄센트럴치과,12,1,0
인포매니아 (INFOMANIA),내이튼치과,0,1,0
인포매니아 (INFOMANIA),닥터황치과,0,1,0
인포매니아 (INFOMANIA),미소진치,0,1,0
인포매니아 (INFOMANIA),프라임치과,0,1,0
인포매니아 (INFOMANIA),하나플란트치과,0,1,0
일등맘 수다방,연세윤ㅅ치과,1,0,0
일등맘 수다방,플란치과,1,0,0
일상정보 공유 카페,동탄센트럴치과,16,1,0
일상정보 공유 카페,연세윤손치과,4,2,0
자유홍보 및 공유카페,채움치과의원 동탄,1,0,0
정관진 제3군단,동탄시티병원,0,1,0
정관진 제3군단,알프스치과,0,1,0
척추질환 환우모임 [국내 최대의 모든 척추 관련 커뮤니티 공간],웃는얼굴치과,2,0,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],S대,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],Y대 보존과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㄱㄱㅈ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㄱㅅㅎ,1,0,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㄱㅅㅎ 치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㄱㅅㅎ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㄷㅌㅅㅁㅇ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅁㅅㅈㅇ,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅁㅅㅈㅇ 치과,0,2,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅁㅅㅈㅇ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅂㄹㅇㅌ 치과,0,2,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅂㄹㅇ치과,0,3,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅅㅇㅂㅅㅌ 치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅅㅇㅅㅅㅊㄱ,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅅㅇㅅㅅ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅅㅇㅇㅈㅇ 치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅅㅇㅋㅅㅌ,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅅㅇㅋㅅㅌ치과,1,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅅㅌ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㄴ,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㄴ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅅㄹㅇ업,1,0,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅅㅂㄹ,0,0,1
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅅㅂㄹ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅅㅅㅇㄱㅇ 치과,1,0,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅅㅇㅅ 치과,0,2,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅅㅊㅇㅃ,1,0,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅈ,2,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅈ 치과,0,4,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅈㅂ 치과,1,0,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅈㅇ 치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅈㅎ,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅈ치과,2,3,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇㅋㅍㄹㅅ 치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅇ즈 치과,1,0,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅋㅋㄱㅈ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],ㅎㄴㄹ 치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],교정중인 곳,1,0,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],단국대,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],동탄 ㅇㅇㅇㅇ치과,0,0,1
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],동탄ㅇㅈ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],동탄역 ㅇㅈ 치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],바ㄹㅇㅌ 치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],수원 ㅅㅁㅇㄹㅇ,1,0,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],안ㅈㅎ치과,0,1,0
철도청[치아턱교정치과보험양악수술임플란트미백돌출입안티성형],연ㅅㅂㄹ치과,1,0,0
치건사모 - 치과 건강보험을 사랑하는 모임,경승현치과,0,1,0
치건사모 - 치과 건강보험을 사랑하는 모임,꿈꾸는 소아치과,0,1,0
치건사모 - 치과 건강보험을 사랑하는 모임,동탄365바름치과,0,4,0
치건사모 - 치과 건강보험을 사랑하는 모임,동탄목동치과,0,1,0
치건사모 - 치과 건강보험을 사랑하는 모임,메디피움치과,0,1,0
치건사모 - 치과 건강보험을 사랑하는 모임,서울안지연교정치과,0,2,0
치건사모 - 치과 건강보험을 사랑하는 모임,서울이로움치과,0,1,0
치건사모 - 치과 건강보험을 사랑하는 모임,이루다치과,0,1,0
치아모 :: 치아 건강정보 모음,플란치과,2,0,0
카페 파우더룸 [ 화장품.뷰티.쇼핑.일상 ],ㅍㄹ치과,1,0,0
카페 파우더룸 [ 화장품.뷰티.쇼핑.일상 ],연세윤손치과,1,0,0
카페 파우더룸 [ 화장품.뷰티.쇼핑.일상 ],연세힐치과,1,0,0
카페 파우더룸 [ 화장품.뷰티.쇼핑.일상 ],타이거 임플란트,0,1,0
카페 파우더룸 [ 화장품.뷰티.쇼핑.일상 ],플란치과,1,0,0
타일마켓_타일시공 견적비교&셀프인테리어,동탄아이소망치과,2,0,0
"탈다이어트, 행복은 내가 알아차릴 때 비로소 존재하는 것",더새로운치과의원,0,1,0
"탈다이어트, 행복은 내가 알아차릴 때 비로소 존재하는 것",동탄예치과,0,1,0
"탈다이어트, 행복은 내가 알아차릴 때 비로소 존재하는 것",메가젠임플란트 경기지점,0,1,0
"탈다이어트, 행복은 내가 알아차릴 때 비로소 존재하는 것",서울라미플란트치과교정과치과의원,0,1,0
"탈다이어트, 행복은 내가 알아차릴 때 비로소 존재하는 것",서울웰치과,0,1,0
"탈다이어트, 행복은 내가 알아차릴 때 비로소 존재하는 것",연세윤손치과의원,0,1,0
"탈다이어트, 행복은 내가 알아차릴 때 비로소 존재하는 것",이즈치과의원,0,1,0
"탈다이어트, 행복은 내가 알아차릴 때 비로소 존재하는 것",채움치과의원 동탄,0,1,0
통큰자유,미소를만드는치과,0,1,0
평택맘이샵,동탄예치과,0,1,0
평택맘이샵,서울웰치과,0,1,0
평택맘이샵,이곳,1,0,0
피티스(onpts)온라인퍼스널트레이닝,동탄아는치과의원,2,0,0
한국노르딕워킹센터(KNWC),채움치과의원 동탄,0,2,0
행복한 이야기 카페,동탄센트럴,1,1,0
행복한 이야기 카페,동탄센트럴치과,18,0,0
행복한 치아관리 두번째,동탄365바름치과의원,0,1,0
행복한 치아관리 두번째,동탄리즈치과의원,0,1,0
행복한 치아관리 두번째,동탄미소치과의원,0,1,0
행복한 치아관리 두번째,동탄센트럴치과병원,0,1,0
행복한 치아관리 두번째,동탄스타치과의원,0,1,0
행복한 치아관리 두번째,동탄씨엘치과의원,0,1,0
행복한 치아관리 두번째,동탄아이소망치과의원,0,1,0
행복한 치아관리 두번째,동탄어린이치과의원,0,1,0
행복한 치아관리 두번째,동탄연세미소치과의원,0,1,0
행복한 치아관리 세번째,동탄굿모닝치과의원,0,1,0
행복한 치아관리 세번째,동탄꿈의치과의원,0,1,0
행복한 치아관리 세번째,동탄나무치과의원,0,1,0
행복한 치아관리 세번째,동탄뉴욕치과의원,0,1,0
행복한 치아관리 세번째,동탄다정치과의원,0,1,0
행복한 치아관리 세번째,동탄드림치과의원,0,1,0
행복한 치아관리 세번째,동탄미래치과의원,0,1,0
행복한 치아관리 세번째,동탄바른이치과의원,0,1,0
행복한 치아관리 세번째,동탄아는치과의원,0,1,0
행복한 치아관리 세번째,동탄아이비치과의원,0,1,0
행복한 치아관리 세번째,동탄연세세브란스치과의원,0,1,0
행복한 치아관리 세번째,동탄온가족치과의원,0,1,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,경승현교정과 치과의원,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,경승현교정과치과의원,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,경승현치과,6,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,동탄 윤손,0,1,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,동탄 키즈 사랑 어린이 치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,동탄센트럴 소아진료,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,동탄센트럴 치과,2,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,동탄센트럴치과,4,2,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,동탄센트럴치과병원,0,1,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,동탄키즈사랑,0,1,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,디ㅇ치과의원,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,디유치과,2,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,로덴,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,맑은린 치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,미소자인교정치과,0,1,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,바른이* 치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,바위치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,병점 디유치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,사강치과,0,1,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,서울베스트치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,아이소망치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,연세다건치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,연세바로치과,7,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,연세윤손,2,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,연세윤손치과,2,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,원데이,0,2,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,원데이치과,0,1,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,윤손치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,이루다소아치과,0,1,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,이즈치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,채움치과,1,0,0
화성맘♥경기도 화성시 육아 맘카페♥동탄 신도시,행복한 치과,1,0,0
화성시 맛집 정보 지역꿀팁,예치과,0,1,0
